ad_id,account_id,city_name,district_name,inserted_date,have_mini_cv,have_full_cv
116524779,19080888,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116524976,19185704,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116524990,16651219,Tp Hồ Chí Minh,Quận 7,2/9/2021,0,0
116525000,18366489,Tp Hồ Chí Minh,Quận Tân Phú,2/9/2021,0,0
116525110,12052139,Tp Hồ Chí Minh,Quận Bình Thạnh,2/9/2021,0,0
116525266,19060559,Tp Hồ Chí Minh,Quận 3,2/9/2021,0,0
116525415,13456412,Tây Ninh,Huyện Dương Minh Châu,2/9/2021,0,0
116525424,19168439,Tp Hồ Chí Minh,Quận 8,2/9/2021,0,0
116525478,17813006,Hà Nội,Quận Nam Từ Liêm,2/9/2021,0,0
116525864,1783845,Bình Phước,Thị xã Bình Long,2/9/2021,0,0
116525927,8785967,Tp Hồ Chí Minh,Quận 1,2/9/2021,0,0
116526065,15580263,Tp Hồ Chí Minh,Quận Bình Tân,2/9/2021,0,0
116526346,14416689,Tp Hồ Chí Minh,Quận 5,2/9/2021,1,0
116526396,12832438,An Giang,Huyện Tịnh Biên,2/9/2021,0,0
116526450,16908941,Tp Hồ Chí Minh,Quận 5,2/9/2021,0,0
116526524,19161316,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116526790,4679296,Long An,Huyện Đức Hòa,2/9/2021,0,0
116526839,16137997,Hà Nội,Quận Ba Đình,2/9/2021,0,0
116526945,17952235,Đà Nẵng,Quận Liên Chiểu,2/9/2021,0,0
116526938,19188495,Bình Dương,Thị xã Dĩ An,2/9/2021,0,0
116526949,19188495,Bình Dương,Thị xã Dĩ An,2/9/2021,0,0
116527008,1995918,Tp Hồ Chí Minh,Huyện Hóc Môn,2/9/2021,0,0
116527294,10092,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116527335,19073598,Hà Nội,Quận Đống Đa,2/9/2021,0,0
116527391,10888773,Tp Hồ Chí Minh,Quận Bình Tân,2/9/2021,0,0
116527487,19179264,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,2/9/2021,0,0
116527603,19131425,Tp Hồ Chí Minh,Quận 7,2/9/2021,0,0
116527639,12936158,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/9/2021,0,0
116527722,19001275,Đồng Nai,Thành phố Biên Hòa,2/9/2021,0,0
116527725,1411747,Tp Hồ Chí Minh,Huyện Hóc Môn,2/9/2021,0,0
116527857,19188628,Tp Hồ Chí Minh,Quận Tân Bình,2/9/2021,0,0
116527916,9492112,Đà Nẵng,Quận Thanh Khê,2/9/2021,0,0
116528009,19188724,Tp Hồ Chí Minh,Quận 12,2/9/2021,0,0
116528060,1955017,Đồng Nai,Huyện Long Thành,2/9/2021,0,0
116528086,12253688,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116528400,5048199,Long An,Huyện Đức Hòa,2/9/2021,0,0
116528441,19125572,Tp Hồ Chí Minh,Quận Bình Thạnh,2/9/2021,0,0
116528493,14524325,Thừa Thiên Huế,Thành phố Huế,2/9/2021,0,0
116528570,18771402,Đồng Nai,Huyện Nhơn Trạch,2/9/2021,0,1
116528943,17460436,Bình Dương,Thị xã Dĩ An,2/9/2021,0,0
116528989,18962788,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/9/2021,0,0
116529187,15629674,Tp Hồ Chí Minh,Quận 1,2/9/2021,0,0
116529217,19045460,Tp Hồ Chí Minh,Quận 10,2/9/2021,1,0
116529349,18936085,Tp Hồ Chí Minh,Quận 5,2/9/2021,0,0
116529354,13977141,Tp Hồ Chí Minh,Quận 1,2/9/2021,0,0
116529504,18443089,Tp Hồ Chí Minh,Quận Phú Nhuận,2/9/2021,0,0
116529646,18443089,Bình Dương,Thành phố Thủ Dầu Một,2/9/2021,0,0
116529726,17657424,Tp Hồ Chí Minh,Quận 10,2/9/2021,0,0
116529780,12323702,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,2/9/2021,0,0
116529786,18540731,Đà Nẵng,Quận Liên Chiểu,2/9/2021,0,0
116529833,1007799,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116529989,987041,Tp Hồ Chí Minh,Huyện Bình Chánh,2/9/2021,0,0
116530218,18036551,Đà Nẵng,Quận Ngũ Hành Sơn,2/9/2021,0,0
116530300,16747409,Hà Giang,Huyện Vị Xuyên,2/9/2021,0,0
116530330,15546254,Tp Hồ Chí Minh,Quận 8,2/9/2021,0,0
116530477,19189241,Tp Hồ Chí Minh,Quận 7,2/9/2021,0,1
116530930,17922366,Bình Dương,Thị xã Tân Uyên,2/9/2021,0,0
116530969,16495168,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/9/2021,0,0
116531001,19154084,Tp Hồ Chí Minh,Quận 7,2/9/2021,0,0
116531073,17010981,Tp Hồ Chí Minh,Quận Bình Tân,2/9/2021,0,0
116531163,19189449,Tp Hồ Chí Minh,Quận Bình Tân,2/9/2021,0,0
116531181,16645608,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116531191,16693433,Tp Hồ Chí Minh,Quận Bình Tân,2/9/2021,0,1
116531272,19123157,Tp Hồ Chí Minh,Quận 8,2/9/2021,0,0
116531458,908993,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116531721,12939698,Tp Hồ Chí Minh,Quận Tân Bình,2/9/2021,0,0
116531867,4062681,Tp Hồ Chí Minh,Quận Bình Thạnh,2/9/2021,0,0
116531893,19054643,Hà Nội,Quận Hai Bà Trưng,2/9/2021,0,0
116531924,16104065,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116531940,19189579,Hà Nội,Quận Bắc Từ Liêm,2/9/2021,0,0
116531968,16096709,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,2/9/2021,0,0
116531999,19189675,Tp Hồ Chí Minh,Quận Bình Thạnh,2/9/2021,0,0
116532079,3004490,Tp Hồ Chí Minh,Quận Bình Thạnh,2/9/2021,0,0
116532432,3209501,Tp Hồ Chí Minh,Huyện Hóc Môn,2/9/2021,0,0
116532449,17178863,Bạc Liêu,Huyện Phước Long,2/9/2021,0,0
116532511,17448519,Tp Hồ Chí Minh,Quận 4,2/9/2021,0,0
116532713,10016827,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116532834,267697,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,2/9/2021,0,0
116533105,19180899,Tp Hồ Chí Minh,Quận 3,2/9/2021,0,0
116533152,16948234,Tp Hồ Chí Minh,Quận 11,2/9/2021,0,0
116533175,19080888,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116533236,19099212,Tp Hồ Chí Minh,Quận 7,2/9/2021,0,0
116533307,1457073,Tp Hồ Chí Minh,Quận Tân Bình,2/9/2021,1,0
116533339,19189971,Long An,Huyện Bến Lức,2/9/2021,0,0
116533374,11132385,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/9/2021,0,0
116533403,18782159,Tp Hồ Chí Minh,Quận 12,2/9/2021,0,0
116533427,4854279,Hà Nội,Quận Hai Bà Trưng,2/9/2021,0,0
116533429,19041778,Đà Nẵng,Quận Cẩm Lệ,2/9/2021,0,0
116533601,16686977,Tp Hồ Chí Minh,Quận Tân Bình,2/9/2021,0,0
116533698,1592647,Tp Hồ Chí Minh,Quận 3,2/9/2021,0,0
116533714,19190029,Tp Hồ Chí Minh,Huyện Bình Chánh,2/9/2021,0,0
116533981,18883022,Tp Hồ Chí Minh,Quận 12,2/9/2021,0,0
116534011,9473711,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116534126,1863325,Tp Hồ Chí Minh,Huyện Hóc Môn,2/9/2021,0,0
116534127,16477213,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/9/2021,0,0
116534194,19146696,Tp Hồ Chí Minh,Quận 12,2/9/2021,0,0
116534212,9907669,An Giang,Thành phố Long Xuyên,2/9/2021,0,0
116534565,13036699,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/9/2021,1,0
116534923,14101101,Tp Hồ Chí Minh,Quận 7,2/9/2021,0,0
116534924,14851511,Tp Hồ Chí Minh,Huyện Bình Chánh,2/9/2021,0,0
116534971,16357171,Tp Hồ Chí Minh,Quận Tân Phú,2/9/2021,0,0
116535098,13831353,Tp Hồ Chí Minh,Quận 11,2/9/2021,0,0
116535139,16244874,Đà Nẵng,Quận Cẩm Lệ,2/9/2021,0,0
116535196,17532082,Tp Hồ Chí Minh,Quận Bình Tân,2/9/2021,0,0
116535223,17044166,Tp Hồ Chí Minh,Quận 7,2/9/2021,0,0
116535290,14808702,Tp Hồ Chí Minh,Quận Bình Thạnh,2/9/2021,1,0
116535712,12257387,Hà Nội,Quận Nam Từ Liêm,2/9/2021,0,0
116535794,19190017,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116535822,17650514,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/9/2021,0,0
116535879,12592849,Tp Hồ Chí Minh,Quận 12,2/9/2021,0,0
116535881,19190593,Tp Hồ Chí Minh,Quận Tân Bình,2/9/2021,0,0
116535909,14017430,Tp Hồ Chí Minh,Quận Tân Bình,2/9/2021,0,0
116535929,13507366,Tp Hồ Chí Minh,Quận Bình Tân,2/9/2021,0,0
116535946,19090719,Tp Hồ Chí Minh,Huyện Bình Chánh,2/9/2021,0,0
116535985,5001286,Hà Nội,Quận Hà Đông,2/9/2021,0,0
116536012,19190639,Ninh Bình,Huyện Nho Quan,2/9/2021,0,0
116536077,11152415,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116536105,15077187,Tp Hồ Chí Minh,Quận 1,2/9/2021,0,0
116536240,18516865,Tp Hồ Chí Minh,Huyện Bình Chánh,2/9/2021,1,0
116536303,8893192,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116536313,5534588,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116536716,9762578,Tp Hồ Chí Minh,Quận 12,2/9/2021,0,0
116536831,16109265,Tp Hồ Chí Minh,Quận 7,2/9/2021,1,0
116536854,490538,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116536998,18650423,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116537003,19190971,Hà Nội,Quận Cầu Giấy,2/9/2021,0,1
116537161,4395268,Đà Nẵng,Quận Cẩm Lệ,2/9/2021,0,0
116537188,4395268,Đà Nẵng,Quận Cẩm Lệ,2/9/2021,0,0
116537242,19191057,Hà Nội,Quận Tây Hồ,2/9/2021,0,0
116537304,8831965,Tp Hồ Chí Minh,Quận 8,2/9/2021,0,1
116537491,15534570,Tp Hồ Chí Minh,Quận Bình Thạnh,2/9/2021,0,0
116537652,18999788,Tp Hồ Chí Minh,Quận 12,2/9/2021,0,0
116537672,16894180,Tp Hồ Chí Minh,Quận 1,2/9/2021,0,0
116537679,12126345,Tp Hồ Chí Minh,Quận 8,2/9/2021,0,0
116537811,5406853,Hà Nội,Quận Hoàng Mai,2/9/2021,0,0
116537849,13432627,Tp Hồ Chí Minh,Huyện Bình Chánh,2/9/2021,0,0
116537858,14108714,Tp Hồ Chí Minh,Quận 8,2/9/2021,0,0
116537932,16680672,Tp Hồ Chí Minh,Quận 7,2/9/2021,0,0
116537988,13432627,Long An,Huyện Đức Hòa,2/9/2021,0,0
116537999,15018633,Bình Dương,Thị xã Tân Uyên,2/9/2021,0,1
116538090,17604583,Hà Nội,Quận Hà Đông,2/9/2021,0,0
116538212,17873648,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/9/2021,0,1
116538244,16176355,Tp Hồ Chí Minh,Huyện Bình Chánh,2/9/2021,0,0
116538254,9445549,Đà Nẵng,Quận Hải Châu,2/9/2021,0,0
116538309,5156557,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116538319,16884513,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,2/9/2021,0,1
116538348,18431939,Tây Ninh,Huyện Châu Thành,2/9/2021,0,0
116538412,18776864,Tp Hồ Chí Minh,Quận Gò Vấp,2/9/2021,0,0
116538419,13623333,Tp Hồ Chí Minh,Quận 3,2/9/2021,0,0
116538461,16527853,Cần Thơ,Quận Cái Răng,2/9/2021,0,0
116538506,17674539,Đà Nẵng,Quận Thanh Khê,2/9/2021,0,0
116538505,17674539,Đà Nẵng,Quận Thanh Khê,2/9/2021,0,0
116538554,18059317,Tp Hồ Chí Minh,Huyện Bình Chánh,2/9/2021,0,0
116538574,17593254,Đà Nẵng,Quận Thanh Khê,2/9/2021,0,0
116538588,19191685,Tp Hồ Chí Minh,Quận Bình Tân,2/9/2021,0,0
116538600,17815170,Tp Hồ Chí Minh,Quận 6,2/9/2021,0,0
116538599,19186178,Đà Nẵng,Quận Cẩm Lệ,2/9/2021,1,0
116538601,19008094,Tp Hồ Chí Minh,Quận 3,2/9/2021,0,0
116538618,15721443,Tp Hồ Chí Minh,Huyện Hóc Môn,2/9/2021,0,0
116538654,4017843,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,2/10/2021,0,0
116538906,15889760,Đồng Nai,Thành phố Biên Hòa,2/10/2021,0,0
116539008,19192107,Hà Nội,Quận Đống Đa,2/10/2021,0,0
116539056,17284089,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116539153,8785967,Tp Hồ Chí Minh,Quận 1,2/10/2021,0,0
116539156,12304044,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116539251,13518423,Hà Nội,Quận Long Biên,2/10/2021,0,0
116539312,19157988,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116539365,19178789,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116539446,10297176,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/10/2021,0,0
116539593,16324913,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/10/2021,0,0
116539651,15745278,Tp Hồ Chí Minh,Quận Tân Phú,2/10/2021,0,0
116539719,9414612,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116539770,18021448,Tp Hồ Chí Minh,Quận Tân Bình,2/10/2021,0,0
116539912,19080888,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116540022,18782159,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116540102,14902239,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,1,0
116540108,17713070,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116540112,14957160,Bình Dương,Thành phố Thuận An,2/10/2021,0,0
116540117,19072739,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116540147,17713070,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116540531,18656677,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116540614,17260742,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/10/2021,0,0
116540644,19190593,Tp Hồ Chí Minh,Quận 10,2/10/2021,0,0
116540646,3565331,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116540651,17213825,Tp Hồ Chí Minh,Huyện Bình Chánh,2/10/2021,0,0
116540721,14494440,Tp Hồ Chí Minh,Quận Bình Thạnh,2/10/2021,0,0
116540760,15650110,Tp Hồ Chí Minh,Quận Tân Phú,2/10/2021,0,0
116540922,16072332,Bình Dương,Thị xã Bến Cát,2/10/2021,0,0
116540944,1225165,Hà Nội,Quận Cầu Giấy,2/10/2021,0,0
116540953,14270388,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116541027,18476282,Tp Hồ Chí Minh,Quận 7,2/10/2021,0,0
116541060,18696391,Đồng Nai,Huyện Long Thành,2/10/2021,0,0
116541286,19172413,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116541308,11736199,Tp Hồ Chí Minh,Quận Phú Nhuận,2/10/2021,0,0
116541514,19183877,Cần Thơ,Quận Ninh Kiều,2/10/2021,0,0
116541636,821276,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116541682,15074572,Hà Nội,Quận Cầu Giấy,2/10/2021,0,0
116541694,17634597,Tp Hồ Chí Minh,Quận 10,2/10/2021,0,0
116541729,18576201,Long An,Huyện Bến Lức,2/10/2021,0,0
116541903,16916290,Bình Dương,Thị xã Bến Cát,2/10/2021,0,0
116541967,19192797,Tp Hồ Chí Minh,Quận 3,2/10/2021,0,0
116541995,954074,Bình Dương,Thị xã Dĩ An,2/10/2021,0,0
116542306,16927026,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116542330,15690482,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116542376,16995339,Bình Dương,Huyện Bàu Bàng,2/10/2021,0,0
116542485,18166543,Đà Nẵng,Huyện Hòa Vang,2/10/2021,0,0
116542695,19192869,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116542705,16931591,Tp Hồ Chí Minh,Quận 8,2/10/2021,0,0
116542711,9810509,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116542779,932205,Hà Nội,Quận Hà Đông,2/10/2021,0,0
116542894,12937075,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/10/2021,0,0
116542901,17585302,Hà Nội,Quận Hoàng Mai,2/10/2021,0,0
116542950,18493714,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/10/2021,0,0
116543015,19181758,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116543021,12211562,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116543047,12937075,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/10/2021,0,0
116543063,14531307,Tp Hồ Chí Minh,Quận 8,2/10/2021,0,0
116543377,18734540,Tp Hồ Chí Minh,Quận Tân Bình,2/10/2021,0,0
116543431,18991357,Bình Dương,Thành phố Thuận An,2/10/2021,0,0
116543549,639681,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116543605,18936085,Tp Hồ Chí Minh,Quận 5,2/10/2021,0,0
116543687,19167444,Tp Hồ Chí Minh,Quận 7,2/10/2021,1,0
116543892,4495959,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116543968,2281782,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116544069,19193290,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116544256,15877022,Tp Hồ Chí Minh,Huyện Hóc Môn,2/10/2021,1,0
116544316,18733675,Tp Hồ Chí Minh,Quận Bình Thạnh,2/10/2021,0,0
116544434,10767742,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116544527,18396389,Tp Hồ Chí Minh,Quận 7,2/10/2021,0,0
116544549,17815170,Tp Hồ Chí Minh,Quận 6,2/10/2021,0,0
116544688,19083448,Tp Hồ Chí Minh,Huyện Bình Chánh,2/10/2021,0,0
116545316,15796299,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116545352,343323,Tp Hồ Chí Minh,Quận 1,2/10/2021,0,0
116545415,18892901,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116545705,19167056,Tp Hồ Chí Minh,Quận Tân Phú,2/10/2021,0,0
116546107,11192958,Tp Hồ Chí Minh,Quận Tân Phú,2/10/2021,0,0
116546149,5155600,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116546263,9243407,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116546570,12893205,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116546789,14455463,Hà Nội,Quận Long Biên,2/10/2021,0,0
116546889,17772507,Bình Dương,Thành phố Thủ Dầu Một,2/10/2021,0,0
116546966,14032012,Đắk Lắk,Thành phố Buôn Ma Thuột,2/10/2021,0,0
116547063,18832157,Long An,Huyện Đức Hòa,2/10/2021,0,0
116547079,10226654,Hà Nội,Quận Long Biên,2/10/2021,0,0
116547082,1057566,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116547121,17476450,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116547169,19152576,Hà Nội,Quận Nam Từ Liêm,2/10/2021,0,0
116547178,19152576,Hà Nội,Quận Nam Từ Liêm,2/10/2021,0,0
116547224,18081909,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116547356,4314899,Cà Mau,Thành phố Cà Mau,2/10/2021,1,0
116547446,18883022,Tp Hồ Chí Minh,Quận 7,2/10/2021,0,0
116547469,9473711,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116547523,19060125,Tp Hồ Chí Minh,Quận 1,2/10/2021,0,0
116547577,19184452,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116547583,19190593,Tp Hồ Chí Minh,Quận Tân Bình,2/10/2021,0,0
116547647,19080888,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116547717,17039821,Tp Hồ Chí Minh,Huyện Hóc Môn,2/10/2021,0,0
116547737,15649244,Tp Hồ Chí Minh,Quận 7,2/10/2021,0,0
116547844,5129301,Tp Hồ Chí Minh,Quận 8,2/10/2021,0,0
116547894,1912561,Quảng Nam,Thành phố Hội An,2/10/2021,0,0
116547925,16774019,Tp Hồ Chí Minh,Huyện Hóc Môn,2/10/2021,0,0
116547951,17423402,Tp Hồ Chí Minh,Quận 8,2/10/2021,0,0
116547994,16624599,Bình Dương,Thị xã Bến Cát,2/10/2021,0,0
116548000,19144820,Tp Hồ Chí Minh,Quận 12,2/10/2021,0,0
116548016,9843359,Tp Hồ Chí Minh,Quận Tân Bình,2/10/2021,0,0
116548185,3532999,Tp Hồ Chí Minh,Quận 7,2/10/2021,0,0
116548403,17650514,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116548416,15649244,Tp Hồ Chí Minh,Quận 7,2/10/2021,0,0
116548601,5251203,Đà Nẵng,Quận Cẩm Lệ,2/10/2021,0,0
116548698,11340285,Tp Hồ Chí Minh,Quận Tân Phú,2/10/2021,0,0
116548765,17863551,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116548809,16662463,Tp Hồ Chí Minh,Quận Tân Phú,2/10/2021,0,0
116548935,16323782,Tp Hồ Chí Minh,Quận Phú Nhuận,2/10/2021,0,0
116549111,19194812,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116549163,5011045,Bình Dương,Huyện Bàu Bàng,2/10/2021,0,0
116549165,17102845,Tp Hồ Chí Minh,Quận Tân Bình,2/10/2021,0,0
116549240,18799326,Tp Hồ Chí Minh,Quận 6,2/10/2021,0,0
116549272,2145583,Tp Hồ Chí Minh,Huyện Củ Chi,2/10/2021,0,0
116549301,353293,Bình Dương,Thị xã Tân Uyên,2/10/2021,0,1
116549316,16781491,Tp Hồ Chí Minh,Quận 5,2/10/2021,0,0
116549310,19194876,Bến Tre,Thành phố Bến Tre,2/10/2021,0,0
116549319,19194876,Bến Tre,Thành phố Bến Tre,2/10/2021,0,0
116549552,19194969,Đắk Nông,Huyện Đắk Mil,2/10/2021,0,0
116549616,18883022,Tp Hồ Chí Minh,Quận Tân Bình,2/10/2021,0,0
116549629,12162958,Hà Nội,Quận Đống Đa,2/10/2021,0,0
116549644,15413035,Tp Hồ Chí Minh,Quận 11,2/10/2021,0,0
116549646,15235518,Đồng Nai,Huyện Trảng Bom,2/10/2021,0,0
116549715,2350921,Tp Hồ Chí Minh,Quận Tân Phú,2/10/2021,0,0
116549732,11946862,Tp Hồ Chí Minh,Quận Tân Phú,2/10/2021,0,0
116549853,18142277,Vĩnh Long,Thành phố Vĩnh Long,2/10/2021,0,0
116549877,14173897,Lâm Đồng,Huyện Đức Trọng,2/10/2021,0,0
116549952,3660400,Tp Hồ Chí Minh,Quận 6,2/10/2021,0,0
116549970,10088650,Hà Nội,Quận Hà Đông,2/10/2021,0,0
116550009,15980631,Long An,Huyện Đức Huệ,2/10/2021,0,0
116550035,4032485,Tp Hồ Chí Minh,Quận Bình Tân,2/10/2021,0,0
116550066,19194103,Tp Hồ Chí Minh,Quận 4,2/10/2021,0,0
116550131,19195380,Hải Phòng,Quận Lê Chân,2/10/2021,0,0
116550132,19195380,Hải Phòng,Quận Lê Chân,2/10/2021,0,0
116550138,16429265,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/10/2021,0,0
116550157,15965487,Tp Hồ Chí Minh,Quận Gò Vấp,2/10/2021,0,0
116550183,3878986,Tp Hồ Chí Minh,Quận Tân Bình,2/10/2021,0,0
116550185,18810555,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/10/2021,0,0
116550255,15598437,Tp Hồ Chí Minh,Quận Phú Nhuận,2/10/2021,0,0
116550328,17831761,Tp Hồ Chí Minh,Huyện Bình Chánh,2/10/2021,0,0
116550474,12056761,Tp Hồ Chí Minh,Huyện Củ Chi,2/11/2021,0,0
116550498,17267632,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/11/2021,0,0
116550523,2611395,Tp Hồ Chí Minh,Quận Tân Bình,2/11/2021,0,0
116550532,12973746,Tp Hồ Chí Minh,Quận Gò Vấp,2/11/2021,0,0
116550580,15745554,Tp Hồ Chí Minh,Quận Bình Thạnh,2/11/2021,0,0
116550637,18101383,Tp Hồ Chí Minh,Quận Tân Bình,2/11/2021,0,0
116550655,18177095,Tp Hồ Chí Minh,Quận Bình Tân,2/11/2021,0,0
116550714,11074401,Hà Nội,Quận Hoàn Kiếm,2/11/2021,0,0
116550765,1533870,Tp Hồ Chí Minh,Huyện Củ Chi,2/11/2021,0,1
116550830,19080888,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,2/11/2021,0,0
116550914,9039012,Tp Hồ Chí Minh,Quận Gò Vấp,2/11/2021,0,0
116550957,18567592,Tp Hồ Chí Minh,Huyện Củ Chi,2/11/2021,0,0
116550980,13926287,Tp Hồ Chí Minh,Quận Tân Phú,2/11/2021,0,1
116551172,18472058,Tp Hồ Chí Minh,Quận Bình Tân,2/11/2021,1,0
116551228,19196095,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,2/11/2021,0,0
